con	psc	condition	sn	roi	Hem	epoch
4.531600149661652	0.4285773935893519	75-25%,ring	112	SMA	L	exec
4.287936386942494	0.3958307609233442	50-50%,ring	112	SMA	L	exec
7.108722156353266	0.6372583194716556	25-75%,ring	112	SMA	L	exec
5.792286008624955	0.5129007455473796	0-100%,ring	112	SMA	L	exec
10.839278557790573	0.8964458036831844	100-0%	112	PMd	L	plan
9.895196089420299	0.8202636867953355	75-25%	112	PMd	L	plan
12.064881539655165	1.0126223624663673	50-50%	112	PMd	L	plan
10.342762256005907	0.8557698126620046	25-75%	112	PMd	L	plan
10.590519449643997	0.8778229877943843	0-100%	112	PMd	L	plan
3.030245611885376	0.26597068550909464	100-0%,index	112	PMd	L	exec
5.347423482031396	0.46104101214288373	75-25%,index	112	PMd	L	exec
6.113933791654868	0.5218514897375326	50-50%,index	112	PMd	L	exec
13.19410996763552	1.1059903976395085	25-75%,index	112	PMd	L	exec
7.658091979702661	0.6504207950693375	75-25%,ring	112	PMd	L	exec
7.028566106357955	0.5821038327921554	50-50%,ring	112	PMd	L	exec
8.060271630247053	0.6944691242524094	25-75%,ring	112	PMd	L	exec
7.444190306136885	0.619561743623504	0-100%,ring	112	PMd	L	exec
9.26439004627141	0.8873716060207649	100-0%	112	PMv	L	plan
8.031495371864558	0.7570765931917942	75-25%	112	PMv	L	plan
10.281224866782908	0.9539240700085859	50-50%	112	PMv	L	plan
6.993290602153336	0.6643623076403641	25-75%	112	PMv	L	plan
8.533200070736083	0.8072860981011764	0-100%	112	PMv	L	plan
-0.48570046704601155	-0.04209993552839891	100-0%,index	112	PMv	L	exec
0.8176375121610577	0.09011944572520654	75-25%,index	112	PMv	L	exec
3.3526601571183314	0.32429768905170603	50-50%,index	112	PMv	L	exec
8.451717986671085	0.7451878349121067	25-75%,index	112	PMv	L	exec
4.553808092603629	0.44234404828547585	75-25%,ring	112	PMv	L	exec
0.2916323750279844	0.026650512264723973	50-50%,ring	112	PMv	L	exec
3.1858632944632235	0.32161185973420453	25-75%,ring	112	PMv	L	exec
1.452496295947243	0.11552506039390044	0-100%,ring	112	PMv	L	exec
14.283612794251601	1.2396523803886244	100-0%	112	M1	L	plan
11.917285575308716	1.0012130923542795	75-25%	112	M1	L	plan
13.630127158368074	1.1569267128852139	50-50%	112	M1	L	plan
13.43989790618307	1.15014107832969	25-75%	112	M1	L	plan
14.338541621352865	1.224441102705896	0-100%	112	M1	L	plan
7.8074763596959285	0.5387832168124383	100-0%,index	112	M1	L	exec
12.138526253500823	0.9200595814509349	75-25%,index	112	M1	L	exec
11.193372817658986	0.841990014854845	50-50%,index	112	M1	L	exec
18.74986805487248	1.4425470041214983	25-75%,index	112	M1	L	exec
8.60999712597276	0.6506795168723136	75-25%,ring	112	M1	L	exec
12.864832963576164	0.9664069692043513	50-50%,ring	112	M1	L	exec
13.212264236101497	1.0043893971509918	25-75%,ring	112	M1	L	exec
12.88851841428231	0.9763730916494788	0-100%,ring	112	M1	L	exec
4.2557696620655365	0.38081545687890483	100-0%	112	S1	L	plan
3.682453938382219	0.32618006970686386	75-25%	112	S1	L	plan
4.582013310798367	0.38892040045492604	50-50%	112	S1	L	plan
2.883483977177028	0.2688527023893439	25-75%	112	S1	L	plan
2.613534775829456	0.2616784361249678	0-100%	112	S1	L	plan
17.23292507056857	1.3159010518742469	100-0%,index	112	S1	L	exec
18.917312365091483	1.454348660551872	75-25%,index	112	S1	L	exec
19.041892274639455	1.4539294004703982	50-50%,index	112	S1	L	exec
27.49576974438386	2.1118190396822647	25-75%,index	112	S1	L	exec
16.969778136189227	1.3206215324309114	75-25%,ring	112	S1	L	exec
21.617137984229743	1.6436606064413055	50-50%,ring	112	S1	L	exec
21.891723774007172	1.6753931640763862	25-75%,ring	112	S1	L	exec
21.392024052905608	1.6312632055212901	0-100%,ring	112	S1	L	exec
7.245886864345066	0.5729970280082268	100-0%	112	SPLa	L	plan
7.772849762566094	0.5919565617481594	75-25%	112	SPLa	L	plan
9.015170845622839	0.7079304736245854	50-50%	112	SPLa	L	plan
7.185167119459052	0.5715278325312794	25-75%	112	SPLa	L	plan
6.7776982247531175	0.5434441705871238	0-100%	112	SPLa	L	plan
5.4611110381872425	0.36405883152487534	100-0%,index	112	SPLa	L	exec
6.5731872442452	0.45959126869708394	75-25%,index	112	SPLa	L	exec
7.915999132703322	0.5484631541244338	50-50%,index	112	SPLa	L	exec
16.123947322093077	1.190883495788977	25-75%,index	112	SPLa	L	exec
8.489569682544957	0.6057422528415474	75-25%,ring	112	SPLa	L	exec
9.059177855441044	0.61009496090522	50-50%,ring	112	SPLa	L	exec
10.214331293211952	0.7318521343387762	25-75%,ring	112	SPLa	L	exec
9.658422656925662	0.6794053872858103	0-100%,ring	112	SPLa	L	exec
2.963015859363729	0.19120157154739617	100-0%	112	SPLp	L	plan
5.483388942732788	0.3854787033768185	75-25%	112	SPLp	L	plan
6.605401785265863	0.4765499171251702	50-50%	112	SPLp	L	plan
2.5821330255009878	0.16066061103042087	25-75%	112	SPLp	L	plan
3.1611338561432887	0.2198845657070894	0-100%	112	SPLp	L	plan
4.9789541453020725	0.4153206177792213	100-0%,index	112	SPLp	L	exec
6.008239730464391	0.5080887339805485	75-25%,index	112	SPLp	L	exec
7.741867055527159	0.6485994599282376	50-50%,index	112	SPLp	L	exec
16.20255675965921	1.30771859488837	25-75%,index	112	SPLp	L	exec
8.29957845299585	0.749711867037143	75-25%,ring	112	SPLp	L	exec
9.3114248921617	0.7805913790944534	50-50%,ring	112	SPLp	L	exec
9.949381851266812	0.8038986157420179	25-75%,ring	112	SPLp	L	exec
8.62816977813581	0.7081380264333661	0-100%,ring	112	SPLp	L	exec
9.811621002269437	0.943755374200283	100-0%	112	SMA	R	plan
8.612434695411219	0.8119138414040208	75-25%	112	SMA	R	plan
9.027947019333073	0.8445925708017668	50-50%	112	SMA	R	plan
8.012176153751973	0.7546922647842983	25-75%	112	SMA	R	plan
8.476793594259414	0.8103225608624348	0-100%	112	SMA	R	plan
7.322301026770952	0.7183480155040227	100-0%,index	112	SMA	R	exec
8.872455533835762	0.8837444462446503	75-25%,index	112	SMA	R	exec
8.4425064504366	0.8284963040529729	50-50%,index	112	SMA	R	exec
15.24148151926806	1.4972205892890327	25-75%,index	112	SMA	R	exec
6.962615915101615	0.6954221970942794	75-25%,ring	112	SMA	R	exec
10.064969407277333	1.0015807823167984	50-50%,ring	112	SMA	R	exec
9.773152001002627	0.9844712452948033	25-75%,ring	112	SMA	R	exec
10.682450753059413	1.0780853360914406	0-100%,ring	112	SMA	R	exec
2.613899578596803	0.2884518044462563	100-0%	112	PMd	R	plan
3.57137547491351	0.38986584996323426	75-25%	112	PMd	R	plan
3.7909566336292118	0.4016197203604543	50-50%	112	PMd	R	plan
2.887008323710157	0.3065133193228233	25-75%	112	PMd	R	plan
2.48819279392604	0.26717973529106603	0-100%	112	PMd	R	plan
3.320074654809984	0.33472739747555436	100-0%,index	112	PMd	R	exec
3.906332766664201	0.3894014042831158	75-25%,index	112	PMd	R	exec
4.136043852128862	0.4181427701884034	50-50%,index	112	PMd	R	exec
9.99676148669879	1.005461002491611	25-75%,index	112	PMd	R	exec
5.799949056074908	0.5757922019264871	75-25%,ring	112	PMd	R	exec
6.0387053416966054	0.5983363612285078	50-50%,ring	112	PMd	R	exec
6.494938458474784	0.6611996091955026	25-75%,ring	112	PMd	R	exec
6.188457635687015	0.6244265570531673	0-100%,ring	112	PMd	R	exec
7.109234453169865	0.7253526296168159	100-0%	112	PMv	R	plan
6.065362255013077	0.6072628507937975	75-25%	112	PMv	R	plan
7.228356294992033	0.7638286733671853	50-50%	112	PMv	R	plan
6.908109865120483	0.70573022796741	25-75%	112	PMv	R	plan
6.98218038419287	0.738824600663354	0-100%	112	PMv	R	plan
1.8889190694807392	0.05703226820679404	100-0%,index	112	PMv	R	exec
2.6693500745651217	0.15586986455344318	75-25%,index	112	PMv	R	exec
2.3049067632961457	0.07591860468724802	50-50%,index	112	PMv	R	exec
7.03707506572628	0.5096848960607848	25-75%,index	112	PMv	R	exec
5.725690922857813	0.45761098163059194	75-25%,ring	112	PMv	R	exec
3.9855506083080234	0.2678342445829508	50-50%,ring	112	PMv	R	exec
2.422168399876285	0.11801089443352317	25-75%,ring	112	PMv	R	exec
4.389522531685251	0.3103819891546173	0-100%,ring	112	PMv	R	exec
11.725623305537505	1.215764211844876	100-0%	112	M1	R	plan
8.900814668225921	0.9257637477063534	75-25%	112	M1	R	plan
9.957574119936385	1.0367199157726228	50-50%	112	M1	R	plan
10.358014070428908	1.0779934830291145	25-75%	112	M1	R	plan
10.82484503212699	1.1335093954075783	0-100%	112	M1	R	plan
-0.29734450508050336	-0.07944799079643396	100-0%,index	112	M1	R	exec
3.5446202010213734	0.30151387872899366	75-25%,index	112	M1	R	exec
3.378742826459353	0.27935443525532533	50-50%,index	112	M1	R	exec
9.81994388138591	0.9000555270673528	25-75%,index	112	M1	R	exec
2.7040717872919258	0.24318737729857798	75-25%,ring	112	M1	R	exec
5.951126079787937	0.5269568102125696	50-50%,ring	112	M1	R	exec
5.6936611819127245	0.5297698760115888	25-75%,ring	112	M1	R	exec
6.531055361890148	0.6062179449632865	0-100%,ring	112	M1	R	exec
5.740073731878038	0.5678724293051547	100-0%	112	S1	R	plan
5.343329995263186	0.5237345929214653	75-25%	112	S1	R	plan
6.813766843544227	0.6534637523718968	50-50%	112	S1	R	plan
5.219836981712211	0.5057717265193589	25-75%	112	S1	R	plan
4.868428911365209	0.48436230819729	0-100%	112	S1	R	plan
1.336742329882563	0.12951843608110253	100-0%,index	112	S1	R	exec
3.2756304541655608	0.3124117174844415	75-25%,index	112	S1	R	exec
2.6476758588603095	0.2595825919453606	50-50%,index	112	S1	R	exec
9.73226193942215	0.9544478069991763	25-75%,index	112	S1	R	exec
3.1119882556945724	0.31458990684414234	75-25%,ring	112	S1	R	exec
4.6867995367221935	0.44920479050978	50-50%,ring	112	S1	R	exec
5.255725779154076	0.5004795443769706	25-75%,ring	112	S1	R	exec
5.143896250827824	0.4914473135288606	0-100%,ring	112	S1	R	exec
5.277020287505105	0.4516553227653237	100-0%	112	SPLa	R	plan
4.844981548653261	0.4138758115630368	75-25%	112	SPLa	R	plan
6.187657257877326	0.5337434107932495	50-50%	112	SPLa	R	plan
4.960571059993105	0.43650539484977163	25-75%	112	SPLa	R	plan
3.7266638696851735	0.3373532465784487	0-100%	112	SPLa	R	plan
-0.8012588474913914	-0.07967874378838592	100-0%,index	112	SPLa	R	exec
1.498948634545509	0.10252667780858503	75-25%,index	112	SPLa	R	exec
1.0384893306381784	0.06782844943102516	50-50%,index	112	SPLa	R	exec
6.525916161382406	0.5123295194981126	25-75%,index	112	SPLa	R	exec
2.4366403871951228	0.20502143608107057	75-25%,ring	112	SPLa	R	exec
2.8459834671681783	0.2061072880176681	50-50%,ring	112	SPLa	R	exec
3.2905593049552015	0.24865622947010046	25-75%,ring	112	SPLa	R	exec
2.8650983130697765	0.221393775108527	0-100%,ring	112	SPLa	R	exec
1.0130842842228922	0.05285571485257632	100-0%	112	SPLp	R	plan
2.846421448562113	0.2135557898342392	75-25%	112	SPLp	R	plan
3.4690347000522506	0.28184717278050697	50-50%	112	SPLp	R	plan
2.0024915313174403	0.13668201308255423	25-75%	112	SPLp	R	plan
0.10855147851469285	-0.020710492509125746	0-100%	112	SPLp	R	plan
0.6063696674326705	0.07171043258453443	100-0%,index	112	SPLp	R	exec
